 ep year mon day hour min sec gx gy gz
4637 2019 03 06 06 33 18.250883677 -0.030000 -0.030000 -0.020000
4638 2019 03 06 06 33 19.281366693 -0.050000 -0.010000 -0.020000
4639 2019 03 06 06 33 20.311982755 -0.090000 -0.240000 -0.130000
4640 2019 03 06 06 33 21.342315244 -0.030000 -0.020000 -0.020000
4641 2019 03 06 06 33 22.372554061 -0.030000 -0.030000 -0.020000
4642 2019 03 06 06 33 23.402808431 -0.070000 -0.020000 -0.020000
4643 2019 03 06 06 33 24.433233357 -0.040000 -0.020000 -0.020000
4644 2019 03 06 06 33 25.463551963 -0.040000 -0.020000 -0.010000
4645 2019 03 06 06 33 26.493848469 -0.050000 -0.010000 -0.020000
4646 2019 03 06 06 33 27.524154859 -0.030000 -0.020000 -0.010000
4647 2019 03 06 06 33 28.554421707 -0.040000 -0.020000 -0.020000
4648 2019 03 06 06 33 29.584728339 -0.020000 -0.030000 -0.010000
4649 2019 03 06 06 33 30.615032883 -0.070000 -0.010000 -0.020000
4650 2019 03 06 06 33 31.645415600 -0.030000 -0.020000 -0.020000
4651 2019 03 06 06 33 32.675683158 -0.020000 -0.040000 -0.010000
4652 2019 03 06 06 33 33.705944778 -0.060000 -0.010000 -0.020000
4653 2019 03 06 06 33 34.736212547 -0.060000 -0.010000 -0.020000
4654 2019 03 06 06 33 35.766445893 -0.060000 0.000000 -0.010000
4655 2019 03 06 06 33 36.796709923 -0.050000 -0.010000 -0.020000
4656 2019 03 06 06 33 37.826970732 -0.030000 -0.030000 -0.020000
4657 2019 03 06 06 33 38.857210615 -0.050000 -0.020000 -0.020000
4658 2019 03 06 06 33 39.887463687 -0.040000 -0.020000 -0.020000
4659 2019 03 06 06 33 40.917735159 -0.050000 -0.020000 -0.020000
4660 2019 03 06 06 33 41.948070972 -0.060000 -0.010000 -0.020000
4661 2019 03 06 06 33 42.978321022 -0.060000 -0.020000 -0.020000
4662 2019 03 06 06 33 44.008565049 -0.040000 -0.030000 -0.020000
4663 2019 03 06 06 33 45.038920708 -0.050000 -0.020000 -0.020000
4664 2019 03 06 06 33 46.069179048 -0.020000 -0.030000 -0.020000
4665 2019 03 06 06 33 47.099814554 -0.080000 -0.010000 -0.020000
4666 2019 03 06 06 33 48.130172845 -0.020000 -0.030000 -0.020000
4667 2019 03 06 06 33 49.160490385 -0.040000 -0.020000 -0.020000
4668 2019 03 06 06 33 50.193345228 -0.050000 -0.020000 -0.020000
4669 2019 03 06 06 33 51.224680138 -0.030000 -0.020000 -0.020000
4670 2019 03 06 06 33 52.254889860 -0.060000 -0.020000 -0.020000
4671 2019 03 06 06 33 53.284974725 -0.040000 -0.030000 -0.010000
4672 2019 03 06 06 33 54.317329916 -0.020000 -0.020000 -0.020000
4673 2019 03 06 06 33 55.353546078 -0.030000 -0.020000 -0.010000
4674 2019 03 06 06 33 57.033953060 -0.030000 -0.030000 -0.020000
4675 2019 03 06 06 33 58.064121391 -0.050000 -0.020000 -0.020000
4676 2019 03 06 06 33 59.094317791 -0.030000 -0.020000 -0.020000
4677 2019 03 06 06 34 00.131074623 -0.080000 -0.010000 -0.030000
4678 2019 03 06 06 34 01.161381019 -0.030000 -0.020000 -0.010000
4679 2019 03 06 06 34 02.195745998 -0.050000 -0.020000 -0.020000
4680 2019 03 06 06 34 03.231397032 -0.060000 -0.020000 -0.020000
4681 2019 03 06 06 34 04.262409220 -0.050000 -0.020000 -0.020000
4682 2019 03 06 06 34 05.292981565 -0.050000 -0.020000 -0.020000
4683 2019 03 06 06 34 07.339216919 -0.050000 -0.010000 -0.030000
4684 2019 03 06 06 34 08.369262517 -0.040000 -0.040000 -0.020000
4685 2019 03 06 06 34 09.399300991 -0.040000 -0.020000 -0.020000
4686 2019 03 06 06 34 10.429439740 -0.030000 -0.020000 -0.020000
4687 2019 03 06 06 34 11.459562463 -0.040000 -0.020000 -0.010000
4688 2019 03 06 06 34 12.489742754 -0.050000 -0.020000 -0.020000
4689 2019 03 06 06 34 13.519921710 -0.030000 -0.020000 -0.020000
4690 2019 03 06 06 34 14.550052351 -0.030000 -0.020000 -0.020000
4691 2019 03 06 06 34 15.580130722 -0.040000 -0.010000 -0.020000
4692 2019 03 06 06 34 16.610286980 -0.050000 -0.030000 -0.020000
4693 2019 03 06 06 34 17.640344927 -0.050000 -0.020000 -0.020000
4694 2019 03 06 06 34 18.670501808 -0.030000 -0.020000 -0.020000
4695 2019 03 06 06 34 19.700579808 -0.040000 -0.010000 -0.020000
4696 2019 03 06 06 34 20.730639869 -0.040000 -0.020000 -0.020000
4697 2019 03 06 06 34 21.760707824 -0.030000 -0.020000 -0.020000
4698 2019 03 06 06 34 22.790838415 -0.040000 -0.020000 -0.020000
4699 2019 03 06 06 34 23.821082529 -0.050000 -0.020000 -0.020000
4700 2019 03 06 06 34 24.851336106 -0.050000 -0.020000 -0.020000
4701 2019 03 06 06 34 25.881610134 -0.040000 -0.020000 -0.020000
4702 2019 03 06 06 34 26.911814460 -0.050000 -0.020000 -0.020000
4703 2019 03 06 06 34 27.941966480 -0.040000 -0.020000 -0.020000
4704 2019 03 06 06 34 28.972240519 -0.050000 -0.020000 -0.020000
4705 2019 03 06 06 34 30.002511474 -0.040000 -0.020000 -0.020000
4706 2019 03 06 06 34 31.032573040 -0.050000 -0.030000 -0.020000
4707 2019 03 06 06 34 32.062762045 -0.060000 -0.020000 -0.020000
4708 2019 03 06 06 34 33.092931356 -0.040000 -0.020000 -0.020000
4709 2019 03 06 06 34 34.130383144 -0.040000 -0.020000 -0.020000
4710 2019 03 06 06 34 35.160984061 -0.030000 -0.020000 -0.020000
4711 2019 03 06 06 34 36.191086117 -0.030000 -0.020000 -0.020000
4712 2019 03 06 06 34 37.221504163 -0.030000 -0.010000 -0.020000
4713 2019 03 06 06 34 38.251759812 -0.040000 -0.020000 -0.020000
4714 2019 03 06 06 34 39.281924577 -0.040000 -0.020000 -0.020000
4715 2019 03 06 06 34 40.312203200 -0.040000 -0.020000 -0.020000
4716 2019 03 06 06 34 41.342395627 -0.030000 -0.020000 -0.020000
4717 2019 03 06 06 34 42.372545871 -0.030000 -0.020000 -0.020000
4718 2019 03 06 06 34 43.402785496 -0.040000 -0.020000 -0.020000
4719 2019 03 06 06 34 44.433164139 -0.040000 -0.020000 -0.020000
4720 2019 03 06 06 34 45.463405758 -0.040000 -0.020000 -0.020000
4721 2019 03 06 06 34 46.493627543 -0.030000 -0.020000 -0.020000
4722 2019 03 06 06 34 47.523887308 -0.040000 -0.030000 -0.020000
4723 2019 03 06 06 34 48.554139584 -0.040000 -0.020000 -0.020000
4724 2019 03 06 06 34 49.584423019 -0.050000 -0.010000 -0.020000
4725 2019 03 06 06 34 50.614649852 -0.050000 -0.020000 -0.020000
4726 2019 03 06 06 34 51.644843368 -0.040000 -0.020000 -0.020000
4727 2019 03 06 06 34 52.675095026 -0.040000 -0.020000 -0.020000
4728 2019 03 06 06 34 53.705217221 -0.050000 -0.020000 -0.020000
4729 2019 03 06 06 34 54.735469227 -0.050000 -0.020000 -0.020000
4730 2019 03 06 06 34 55.765638179 -0.050000 -0.020000 -0.020000
4731 2019 03 06 06 34 56.795807361 -0.060000 -0.020000 -0.020000
4732 2019 03 06 06 34 57.826022606 -0.050000 -0.020000 -0.020000
4733 2019 03 06 06 34 58.856155998 -0.040000 -0.020000 -0.010000
4734 2019 03 06 06 34 59.886370249 -0.050000 -0.020000 -0.020000
4735 2019 03 06 06 35 00.916488170 -0.030000 -0.020000 -0.020000
4736 2019 03 06 06 35 01.946871430 -0.050000 -0.020000 -0.020000
4737 2019 03 06 06 35 02.977114456 -0.050000 -0.020000 -0.020000
4738 2019 03 06 06 35 04.007338135 -0.040000 -0.020000 -0.020000
4739 2019 03 06 06 35 05.037996582 -0.030000 -0.020000 -0.020000
4740 2019 03 06 06 35 06.068252504 -0.050000 -0.020000 -0.020000
4741 2019 03 06 06 35 07.099321427 -0.030000 -0.020000 -0.020000
4742 2019 03 06 06 35 08.129540226 -0.050000 -0.020000 -0.020000
4743 2019 03 06 06 35 09.163736143 -0.050000 -0.020000 -0.020000
4744 2019 03 06 06 35 10.198738238 -0.030000 -0.020000 -0.020000
4745 2019 03 06 06 35 11.228965888 -0.050000 -0.020000 -0.020000
4746 2019 03 06 06 35 12.259255606 -0.050000 -0.020000 -0.020000
4747 2019 03 06 06 35 13.289609685 -0.040000 -0.030000 -0.020000
4748 2019 03 06 06 35 14.320440728 -0.060000 -0.020000 -0.020000
4749 2019 03 06 06 35 15.350590404 -0.050000 -0.020000 -0.020000
4750 2019 03 06 06 35 16.380748245 -0.040000 -0.020000 -0.020000
4751 2019 03 06 06 35 17.410925346 -0.040000 -0.020000 -0.020000
4752 2019 03 06 06 35 18.441098427 -0.040000 -0.010000 -0.020000
4753 2019 03 06 06 35 19.471258217 -0.050000 -0.020000 -0.020000
4754 2019 03 06 06 35 20.501428468 -0.050000 -0.020000 -0.020000
4755 2019 03 06 06 35 21.531608868 -0.040000 -0.020000 -0.020000
4756 2019 03 06 06 35 22.561783844 -0.050000 -0.020000 -0.010000
4757 2019 03 06 06 35 23.591952981 -0.050000 -0.020000 -0.020000
4758 2019 03 06 06 35 24.622205499 -0.060000 -0.020000 -0.020000
4759 2019 03 06 06 35 25.652360566 -0.030000 -0.030000 -0.020000
4760 2019 03 06 06 35 26.682492139 -0.060000 -0.020000 -0.020000
4761 2019 03 06 06 35 27.712635950 -0.040000 -0.020000 -0.020000
4762 2019 03 06 06 35 28.742843197 -0.060000 -0.020000 -0.020000
4763 2019 03 06 06 35 29.772979976 -0.040000 -0.020000 -0.020000
4764 2019 03 06 06 35 30.803159045 -0.050000 -0.020000 -0.020000
4765 2019 03 06 06 35 31.833378377 -0.050000 -0.020000 -0.020000
4766 2019 03 06 06 35 32.863549690 -0.040000 -0.020000 -0.020000
4767 2019 03 06 06 35 33.893711266 -0.050000 -0.010000 -0.020000
4768 2019 03 06 06 35 34.923886023 -0.030000 -0.020000 -0.020000
4769 2019 03 06 06 35 35.954049639 -0.010000 -0.040000 -0.020000
4770 2019 03 06 06 35 36.984224562 -0.050000 -0.020000 -0.020000
4771 2019 03 06 06 35 38.014420740 -0.050000 -0.020000 -0.020000
4772 2019 03 06 06 35 39.057581312 -0.040000 -0.020000 -0.020000
4773 2019 03 06 06 35 40.087728596 -0.030000 -0.020000 -0.020000
4774 2019 03 06 06 35 41.117860472 -0.040000 -0.020000 -0.020000
4775 2019 03 06 06 35 42.148539385 -0.040000 -0.030000 -0.020000
4776 2019 03 06 06 35 43.183720639 -0.050000 -0.020000 -0.020000
4777 2019 03 06 06 35 44.215007071 -0.060000 -0.020000 -0.020000
4778 2019 03 06 06 35 45.246746065 -0.040000 -0.020000 -0.020000
4779 2019 03 06 06 35 46.277287679 -0.040000 -0.020000 -0.020000
4780 2019 03 06 06 35 47.307769618 -0.040000 -0.020000 -0.020000
4781 2019 03 06 06 35 48.338220791 -0.030000 -0.020000 -0.020000
4782 2019 03 06 06 35 49.368649998 -0.030000 -0.010000 -0.020000
4783 2019 03 06 06 35 50.399056826 -0.040000 -0.010000 -0.020000
4784 2019 03 06 06 35 51.429473929 -0.050000 -0.010000 -0.020000
4785 2019 03 06 06 35 52.459950788 -0.050000 -0.010000 -0.020000
4786 2019 03 06 06 35 53.490391988 -0.040000 -0.020000 -0.020000
4787 2019 03 06 06 35 54.520912476 -0.040000 -0.020000 -0.020000
4788 2019 03 06 06 35 55.551383349 -0.040000 -0.020000 -0.020000
4789 2019 03 06 06 35 56.581812938 -0.040000 -0.020000 -0.020000
4790 2019 03 06 06 35 57.612273693 -0.030000 -0.010000 -0.020000
4791 2019 03 06 06 35 58.642746916 -0.040000 -0.020000 -0.020000
4792 2019 03 06 06 35 59.673181411 -0.040000 -0.020000 -0.020000
4793 2019 03 06 06 36 00.703613375 -0.050000 -0.020000 -0.020000
4794 2019 03 06 06 36 01.734067029 -0.060000 -0.020000 -0.020000
4795 2019 03 06 06 36 02.764519353 -0.040000 -0.020000 -0.020000
4796 2019 03 06 06 36 03.794947274 -0.050000 -0.020000 -0.020000
4797 2019 03 06 06 36 04.825382771 -0.050000 -0.020000 -0.020000
4798 2019 03 06 06 36 05.855875584 -0.040000 -0.020000 -0.020000
4799 2019 03 06 06 36 06.885911030 -0.040000 -0.020000 -0.020000
4800 2019 03 06 06 36 07.915958118 -0.040000 -0.020000 -0.020000
4801 2019 03 06 06 36 08.945995233 -0.060000 -0.030000 -0.020000
4802 2019 03 06 06 36 09.976037220 -0.050000 -0.020000 -0.020000
4803 2019 03 06 06 36 11.006089444 -0.040000 -0.020000 -0.010000
4804 2019 03 06 06 36 12.036248883 -0.050000 -0.020000 -0.020000
4805 2019 03 06 06 36 13.066382412 -0.040000 -0.020000 -0.020000
4806 2019 03 06 06 36 14.096485868 -0.040000 -0.020000 -0.020000
4807 2019 03 06 06 36 15.126598470 -0.040000 -0.010000 -0.020000
4808 2019 03 06 06 36 16.156633030 -0.050000 -0.020000 -0.020000
4809 2019 03 06 06 36 17.187276474 -0.050000 -0.020000 -0.020000
4810 2019 03 06 06 36 18.218559998 -0.040000 -0.020000 -0.010000
4811 2019 03 06 06 36 19.248710645 -0.060000 -0.020000 -0.020000
4812 2019 03 06 06 36 20.278875649 -0.040000 -0.020000 -0.020000
4813 2019 03 06 06 36 21.317413292 -0.050000 -0.020000 -0.020000
4814 2019 03 06 06 36 22.347561490 -0.030000 -0.020000 -0.010000
4815 2019 03 06 06 36 23.377719254 -0.030000 -0.030000 -0.010000
4816 2019 03 06 06 36 24.408001480 -0.050000 -0.010000 -0.020000
4817 2019 03 06 06 36 25.438153380 -0.030000 -0.020000 -0.020000
4818 2019 03 06 06 36 26.468285890 -0.080000 -0.010000 -0.030000
4819 2019 03 06 06 36 27.498437396 -0.040000 -0.020000 -0.020000
4820 2019 03 06 06 36 28.528639356 -0.050000 -0.020000 -0.020000
4821 2019 03 06 06 36 29.558873958 -0.030000 -0.030000 -0.020000
4822 2019 03 06 06 36 30.589021361 -0.060000 -0.010000 -0.020000
4823 2019 03 06 06 36 31.619228595 -0.060000 -0.020000 -0.020000
4824 2019 03 06 06 36 32.649409619 -0.060000 -0.010000 -0.020000
4825 2019 03 06 06 36 33.679598601 -0.060000 -0.010000 -0.020000
4826 2019 03 06 06 36 34.709845801 -0.050000 -0.020000 -0.020000
4827 2019 03 06 06 36 35.740086064 -0.030000 -0.020000 -0.020000
4828 2019 03 06 06 36 36.770293921 -0.040000 -0.020000 -0.020000
4829 2019 03 06 06 36 37.800531091 -0.050000 -0.020000 -0.020000
4830 2019 03 06 06 36 38.830714763 -0.060000 -0.020000 -0.020000
4831 2019 03 06 06 36 39.860889312 -0.030000 -0.020000 -0.020000
4832 2019 03 06 06 36 40.891076823 -0.050000 -0.020000 -0.020000
4833 2019 03 06 06 36 41.921243232 -0.030000 -0.020000 -0.020000
4834 2019 03 06 06 36 42.951518957 -0.050000 -0.020000 -0.020000
4835 2019 03 06 06 36 43.981758999 -0.020000 -0.030000 -0.020000
4836 2019 03 06 06 36 45.012056691 -0.050000 -0.010000 -0.020000
4837 2019 03 06 06 36 46.042316980 -0.050000 -0.020000 -0.020000
4838 2019 03 06 06 36 47.072471691 -0.030000 -0.020000 -0.020000
4839 2019 03 06 06 36 48.103114832 -0.070000 -0.010000 -0.020000
4840 2019 03 06 06 36 49.133352400 -0.020000 -0.020000 -0.020000
4841 2019 03 06 06 36 50.176734028 -0.060000 -0.020000 -0.020000
4842 2019 03 06 06 36 51.212752271 -0.020000 -0.020000 -0.010000
4843 2019 03 06 06 36 52.242983994 -0.060000 -0.020000 -0.020000
4844 2019 03 06 06 36 53.273367224 -0.040000 -0.020000 -0.020000
4845 2019 03 06 06 36 54.303726493 -0.040000 -0.020000 -0.020000
4846 2019 03 06 06 36 55.333916127 -0.070000 -0.010000 -0.020000
4847 2019 03 06 06 36 56.364112583 -0.050000 -0.020000 -0.020000
4848 2019 03 06 06 36 57.394379716 -0.040000 -0.030000 -0.020000
4849 2019 03 06 06 36 58.424541068 -0.040000 -0.020000 -0.020000
4850 2019 03 06 06 36 59.454803930 -0.050000 -0.010000 -0.020000
4851 2019 03 06 06 37 00.484987053 -0.050000 -0.010000 -0.020000
4852 2019 03 06 06 37 01.515319864 -0.030000 -0.020000 -0.020000
4853 2019 03 06 06 37 02.545574031 -0.030000 -0.030000 -0.010000
4854 2019 03 06 06 37 03.575716483 -0.070000 -0.010000 -0.020000
4855 2019 03 06 06 37 04.606017164 -0.030000 -0.020000 -0.020000
4856 2019 03 06 06 37 05.636165246 -0.030000 -0.030000 -0.010000
4857 2019 03 06 06 37 06.666304789 -0.040000 -0.020000 -0.020000
4858 2019 03 06 06 37 07.696542773 -0.030000 -0.020000 -0.020000
4859 2019 03 06 06 37 08.726777271 -0.010000 -0.030000 -0.020000
4860 2019 03 06 06 37 09.756966565 -0.010000 -0.020000 -0.020000
4861 2019 03 06 06 37 10.787134145 -0.030000 -0.030000 -0.020000
4862 2019 03 06 06 37 11.817495166 -0.050000 -0.020000 -0.020000
4863 2019 03 06 06 37 12.847624060 -0.070000 -0.020000 -0.020000
4864 2019 03 06 06 37 13.877766553 -0.060000 -0.020000 -0.020000
4865 2019 03 06 06 37 14.907877229 -0.060000 -0.010000 -0.020000
4866 2019 03 06 06 37 15.938138275 -0.060000 -0.020000 -0.020000
4867 2019 03 06 06 37 16.968398911 -0.040000 -0.020000 -0.020000
4868 2019 03 06 06 37 17.998635285 -0.030000 -0.020000 -0.020000
4869 2019 03 06 06 37 19.028755259 -0.040000 -0.020000 -0.030000
4870 2019 03 06 06 37 20.058907637 -0.020000 -0.030000 -0.010000
4871 2019 03 06 06 37 21.089183096 -0.020000 -0.030000 -0.020000
4872 2019 03 06 06 37 22.120531886 -0.010000 -0.030000 -0.020000
4873 2019 03 06 06 37 23.151147254 -0.030000 -0.030000 -0.020000
4874 2019 03 06 06 37 24.183285690 -0.040000 -0.020000 -0.010000
4875 2019 03 06 06 37 25.238812770 -0.040000 -0.030000 -0.010000
4876 2019 03 06 06 37 26.269210095 -0.050000 -0.020000 -0.020000
4877 2019 03 06 06 37 27.299743107 -0.060000 -0.020000 -0.020000
4878 2019 03 06 06 37 28.330041028 -0.040000 -0.020000 -0.020000
4879 2019 03 06 06 37 29.360353856 -0.060000 -0.010000 -0.030000
4880 2019 03 06 06 37 30.390668831 -0.020000 -0.030000 -0.020000
4881 2019 03 06 06 37 31.420879860 -0.050000 -0.020000 -0.020000
4882 2019 03 06 06 37 32.451126631 -0.030000 -0.020000 -0.010000
4883 2019 03 06 06 37 33.481478620 -0.050000 -0.020000 -0.020000
4884 2019 03 06 06 37 34.511637708 -0.030000 -0.030000 -0.020000
4885 2019 03 06 06 37 35.560694020 -0.040000 -0.030000 -0.020000
4886 2019 03 06 06 37 36.591038444 -0.070000 -0.010000 -0.020000
4887 2019 03 06 06 37 37.621357779 -0.020000 -0.030000 -0.010000
4888 2019 03 06 06 37 38.651508274 -0.060000 -0.020000 -0.020000
4889 2019 03 06 06 37 39.681668315 -0.050000 -0.020000 -0.020000
4890 2019 03 06 06 37 40.741901821 -0.050000 -0.020000 -0.020000
4891 2019 03 06 06 37 41.772071214 -0.070000 -0.020000 -0.020000
4892 2019 03 06 06 37 42.802344787 -0.050000 -0.030000 -0.010000
4893 2019 03 06 06 37 43.832552284 -0.060000 -0.010000 -0.020000
4894 2019 03 06 06 37 44.862733077 -0.030000 -0.030000 -0.020000
4895 2019 03 06 06 37 45.915437824 -0.030000 -0.030000 -0.010000
4896 2019 03 06 06 37 46.945656357 -0.060000 -0.010000 -0.020000
4897 2019 03 06 06 37 47.975813814 -0.050000 -0.020000 -0.020000
4898 2019 03 06 06 37 49.006037745 -0.020000 -0.020000 -0.020000
4899 2019 03 06 06 37 50.036199141 -0.040000 -0.020000 -0.020000
4900 2019 03 06 06 37 51.092417369 -0.060000 -0.020000 -0.020000
4901 2019 03 06 06 37 52.130963816 -0.050000 -0.030000 -0.010000
4902 2019 03 06 06 37 53.172085202 -0.030000 -0.020000 -0.020000
4903 2019 03 06 06 37 54.205228669 -0.040000 -0.020000 -0.020000
4904 2019 03 06 06 37 55.237342998 -0.060000 -0.020000 -0.020000
4905 2019 03 06 06 37 56.268651938 -0.050000 -0.020000 -0.020000
4906 2019 03 06 06 37 57.298736796 -0.060000 -0.010000 -0.020000
4907 2019 03 06 06 37 58.328818808 -0.050000 -0.020000 -0.020000
4908 2019 03 06 06 37 59.358881205 -0.030000 -0.020000 -0.010000
4909 2019 03 06 06 38 00.388952892 -0.040000 -0.030000 -0.020000
4910 2019 03 06 06 38 01.419133088 -0.040000 -0.020000 -0.020000
4911 2019 03 06 06 38 02.449273461 -0.050000 -0.020000 -0.020000
4912 2019 03 06 06 38 03.479402084 -0.040000 -0.010000 -0.020000
4913 2019 03 06 06 38 04.509568644 -0.040000 -0.020000 -0.020000
4914 2019 03 06 06 38 05.539762674 -0.040000 -0.020000 -0.020000
4915 2019 03 06 06 38 06.569960526 -0.050000 -0.020000 -0.020000
4916 2019 03 06 06 38 07.600164650 -0.050000 -0.020000 -0.010000
4917 2019 03 06 06 38 08.630323693 -0.040000 -0.030000 -0.010000
4918 2019 03 06 06 38 09.660498331 -0.040000 -0.030000 -0.020000
4919 2019 03 06 06 38 10.690703355 -0.040000 -0.030000 -0.020000
4920 2019 03 06 06 38 11.720903455 -0.050000 -0.020000 -0.020000
4921 2019 03 06 06 38 12.751113786 -0.040000 -0.020000 -0.010000
4922 2019 03 06 06 38 13.781346119 -0.040000 -0.030000 -0.020000
4923 2019 03 06 06 38 14.811510819 -0.050000 -0.020000 -0.020000
4924 2019 03 06 06 38 15.841686637 -0.030000 -0.020000 -0.020000
4925 2019 03 06 06 38 16.871920551 -0.040000 -0.020000 -0.020000
4926 2019 03 06 06 38 17.902091729 -0.050000 -0.020000 -0.020000
4927 2019 03 06 06 38 18.932248453 -0.050000 -0.030000 -0.020000
4928 2019 03 06 06 38 19.962429992 -0.050000 -0.020000 -0.020000
4929 2019 03 06 06 38 20.992587078 -0.060000 -0.020000 -0.020000
4930 2019 03 06 06 38 22.022809083 -0.050000 -0.020000 -0.020000
4931 2019 03 06 06 38 23.052988665 -0.040000 -0.010000 -0.020000
4932 2019 03 06 06 38 24.083149836 -0.040000 -0.010000 -0.020000
4933 2019 03 06 06 38 25.113305876 -0.040000 -0.020000 -0.020000
4934 2019 03 06 06 38 26.143499286 -0.060000 -0.020000 -0.020000
4935 2019 03 06 06 38 27.174263391 -0.050000 -0.020000 -0.020000
4936 2019 03 06 06 38 28.205028669 -0.050000 -0.030000 -0.020000
4937 2019 03 06 06 38 29.235839234 -0.020000 -0.030000 -0.020000
4938 2019 03 06 06 38 30.266294360 -0.040000 -0.030000 -0.020000
4939 2019 03 06 06 38 31.303297303 -0.030000 -0.030000 -0.020000
4940 2019 03 06 06 38 32.333554517 -0.020000 -0.030000 -0.010000
4941 2019 03 06 06 38 33.370464181 -0.040000 -0.020000 -0.020000
4942 2019 03 06 06 38 34.400814261 -0.070000 -0.010000 -0.020000
4943 2019 03 06 06 38 35.431090464 -0.060000 -0.010000 -0.020000
4944 2019 03 06 06 38 36.461370392 -0.060000 -0.010000 -0.030000
4945 2019 03 06 06 38 37.491647952 -0.060000 -0.020000 -0.020000
4946 2019 03 06 06 38 38.521874916 -0.060000 -0.020000 -0.020000
4947 2019 03 06 06 38 39.552263418 -0.050000 -0.020000 -0.020000
4948 2019 03 06 06 38 40.582582885 -0.040000 -0.020000 -0.020000
4949 2019 03 06 06 38 41.613314096 -0.050000 -0.010000 -0.020000
4950 2019 03 06 06 38 42.643580446 -0.050000 -0.010000 -0.020000
4951 2019 03 06 06 38 43.673975625 -0.060000 -0.020000 -0.020000
